height,found_at,value,pool_scoring_hashrate_ghps,user_scoring_hashrate_ghps,user_reward
751087,2022-08-25 18:01:44,6.37122699,11707727745.234013,1458368.5331938956,0.00078506
751095,2022-08-25 19:50:12,6.38204385,11790644400.32136,1466049.339972283,0.00078489
751099,2022-08-25 20:14:22,6.36123912,11722359166.501965,1461093.0783512155,0.00078425
751106,2022-08-25 21:13:07,6.27217445,11295174281.795673,1485567.3038631286,0.00081578
751144,2022-08-26 01:29:24,6.40036231,8830657795.074715,1458706.946496241,0.00104575
751176,2022-08-26 05:10:39,6.28078307,11977999247.484652,1468856.2351549512,0.00076190
751210,2022-08-26 09:39:55,6.31353505,12221954824.64603,1469541.6875585346,0.00075079
751262,2022-08-26 17:44:50,6.43327152,12370280898.724375,1468728.7435268005,0.00075552
751287,2022-08-26 21:44:28,6.40549082,9355281148.195059,1104352.5274650287,0.00074926
751288,2022-08-26 21:45:49,6.31131525,9343140681.451628,1084877.4070648565,0.00072637
751295,2022-08-26 22:38:20,6.29268191,10929928454.20384,1356992.8777207085,0.00077328
751306,2022-08-27 00:16:46,6.35095611,11780704953.257317,1477939.5343790925,0.00078801
751362,2022-08-27 10:18:19,6.26066979,12989659258.842194,1468802.8550492977,0.00070018
751376,2022-08-27 13:20:52,6.32338664,13087134018.160282,1474286.4131452078,0.00070460
751381,2022-08-27 13:58:58,6.27594153,12930704940.937223,1477648.6693805158,0.00070939
751388,2022-08-27 15:17:32,6.36354840,12991036920.760788,1468595.7425611238,0.00071164
751389,2022-08-27 15:19:08,6.27063848,12977689162.183159,1470901.0220226557,0.00070307
751419,2022-08-27 20:11:11,6.29651711,13030046209.734846,1473775.115857444,0.00070444
751461,2022-08-28 01:19:59,6.27124251,11912362987.046444,1474709.3715898762,0.00076792
751473,2022-08-28 03:13:28,6.28366438,13297821736.667837,1476236.629167151,0.00069008
751482,2022-08-28 04:35:08,6.31980745,13362486635.32091,1476084.1503909575,0.00069048
751487,2022-08-28 05:00:08,6.25666349,13410705454.027285,1471598.4746033899,0.00067903
751495,2022-08-28 05:53:44,6.25587420,13419652547.17857,1473113.3892052998,0.00067922
751499,2022-08-28 06:20:48,6.26186731,13387987024.026175,1472232.893117898,0.00068112
751535,2022-08-28 10:35:59,6.25539030,13550928405.53851,1464415.2635212722,0.00066880
751539,2022-08-28 11:13:08,6.29103368,13567519443.5156,1473214.2127536258,0.00067566
751540,2022-08-28 11:15:47,6.27070842,13556651955.329132,1473554.4397853732,0.00067418
751546,2022-08-28 12:15:32,6.34446867,13559374179.414515,1477018.5864862078,0.00068365
751555,2022-08-28 13:25:31,6.27614216,13556617945.784674,1473806.211494026,0.00067491
751594,2022-08-28 21:50:56,6.38387735,11151039784.741915,1461539.9327520633,0.00082765
751605,2022-08-28 23:38:07,6.28486739,11008014314.193003,1469478.128187671,0.00082979
751611,2022-08-29 00:02:53,6.33602433,11960391472.510561,1466133.1402836551,0.00076831
751621,2022-08-29 02:17:18,6.33751025,13319975863.860693,1459485.0287779344,0.00068692
751637,2022-08-29 05:05:05,6.25621067,13416925808.175009,1478018.4051244964,0.00068164
751640,2022-08-29 05:43:44,6.27960417,13412060040.097311,1469655.0511402697,0.00068060
751663,2022-08-29 07:49:36,6.30700023,12935726806.558216,1478857.3517313579,0.00071318
751667,2022-08-29 08:12:43,6.27288957,13265792134.608494,1469261.3211973098,0.00068728
751703,2022-08-29 14:02:46,6.27607252,13137126337.834675,1467912.3724844274,0.00069368
751716,2022-08-29 15:54:17,6.43344881,13390321856.225798,1477935.1950864377,0.00070232
751740,2022-08-29 19:54:59,6.33701065,13268459132.801853,1472864.777149683,0.00069574
751775,2022-08-30 01:17:14,6.29467782,12207433165.544128,1476085.0607076185,0.00075286
751782,2022-08-30 01:56:14,6.29982776,11785330462.240393,1471089.4786692227,0.00077779
751807,2022-08-30 05:29:51,6.28897417,11879191324.432232,1452910.010768624,0.00076085
751829,2022-08-30 08:51:23,6.34847767,13078995576.164856,1271670.9025622075,0.00060502
751837,2022-08-30 09:45:13,6.29767286,13331475780.732906,1446705.3493444184,0.00066991
751839,2022-08-30 10:18:47,6.38129420,13328292262.382862,1464000.8042658842,0.00068711
751858,2022-08-30 13:02:43,6.31891238,13348301401.594263,1457541.992430296,0.00068219
751866,2022-08-30 14:44:09,6.33441839,13249106239.081375,1451800.0277798267,0.00068656
751878,2022-08-30 16:35:43,6.35120969,13345606453.308535,1438212.8151586454,0.00067714
751896,2022-08-30 19:22:22,6.35378232,13441505623.066565,1450159.6666796114,0.00067801
752048,2022-08-31 18:50:48,6.44120128,12575705223.978357,1228753.810163679,0.00062222
752049,2022-08-31 19:04:22,6.40224991,12254421116.82463,1248945.4910952502,0.00064506
752070,2022-08-31 23:15:08,6.30055560,10205541668.389881,1307184.0598889312,0.00079809
752117,2022-09-01 07:29:42,6.34709822,9691502170.395618,1301011.0027785983,0.00084266
752121,2022-09-01 07:59:07,6.29773836,10105959872.843723,1300172.1390463528,0.00080129
752139,2022-09-01 10:30:13,6.26739488,10543497137.439829,1285722.0121059872,0.00075526
752146,2022-09-01 10:59:12,6.31752822,10537523570.882917,1299241.873844513,0.00077031
752181,2022-09-01 17:56:55,6.35490932,8798346339.818382,1302828.17852633,0.00093067
752251,2022-09-02 06:29:01,6.40482271,10834593693.272,1310189.427208334,0.00076596
752258,2022-09-02 07:58:35,6.35748913,10855624694.86464,1309297.929558028,0.00075829
752276,2022-09-02 11:47:00,6.36748432,10371321690.053093,1308005.9090198758,0.00079422
752289,2022-09-02 13:25:56,6.27615580,11776047934.498247,1293334.323094828,0.00068182
752312,2022-09-02 18:07:11,6.40471838,10085580028.338924,1301614.6695707922,0.00081762
752349,2022-09-03 01:09:50,6.30117960,11200825904.449785,1296433.8702895779,0.00072130
752420,2022-09-03 15:41:34,6.45154446,10705544065.180824,1313497.4575200898,0.00078279
752475,2022-09-03 22:13:05,6.42819416,11119404711.005175,1314296.1046323318,0.00075131
752480,2022-09-03 23:03:28,6.29691316,11048109188.691545,1303486.1119015296,0.00073485
752493,2022-09-04 00:21:08,6.25179860,11171317164.135784,1305380.5898327292,0.00072248
752521,2022-09-04 04:00:16,6.33200517,11281057043.735395,1303212.8024823116,0.00072354
752540,2022-09-04 06:55:10,6.29479972,11266207785.662634,1299544.9853158747,0.00071805
752604,2022-09-04 16:17:38,6.37156987,11022111471.303907,1304484.7345317532,0.00074585
752621,2022-09-04 19:00:15,6.29816970,11007798700.89804,1288215.4965921375,0.00072903
752635,2022-09-04 20:42:17,6.31059238,10877222956.012182,1311122.3984378027,0.00075220
752678,2022-09-05 03:04:59,6.28879121,10893602085.292307,1292739.4440542068,0.00073823
752694,2022-09-05 05:47:37,6.43062871,10915293395.486712,1304751.9521823535,0.00076031
752695,2022-09-05 05:57:00,6.31289269,10915130855.713007,1302590.4381338216,0.00074510
752703,2022-09-05 06:40:29,6.27723101,10843601609.521864,1303399.6981297762,0.00074624
752706,2022-09-05 07:22:20,6.26676096,10932415270.623543,1298005.6581008204,0.00073590
752718,2022-09-05 09:39:14,6.40875444,10836492271.28948,1308558.8710299311,0.00076529
752734,2022-09-05 12:46:06,6.39203403,10896374651.831999,1315477.473162815,0.00076307
752748,2022-09-05 15:35:41,6.32094751,11022461940.994793,1308844.5025138266,0.00074225
752775,2022-09-05 19:25:21,6.41897414,10990226426.317953,1300475.875380393,0.00075118
752803,2022-09-05 23:08:56,6.33543952,10801963811.889217,1311659.9745492402,0.00076067
752810,2022-09-05 23:52:29,6.27406754,10851985129.791271,1314950.0379280625,0.00075186
752841,2022-09-06 05:43:20,6.28773963,11024454552.707638,1310004.501778913,0.00073885
752850,2022-09-06 06:45:40,6.28924296,10989216156.282555,1314364.6182059003,0.00074394
752855,2022-09-06 07:47:12,6.26301907,10985949758.973589,1302036.7282061009,0.00073418
752861,2022-09-06 08:44:23,6.35198168,10991189289.139603,1309989.6281341906,0.00074869
752880,2022-09-06 11:31:00,6.26566832,10988441975.195395,1306871.0488828274,0.00073690
752906,2022-09-06 15:47:18,6.35630324,10601763306.71397,1302273.6616979064,0.00077209
752952,2022-09-06 23:52:53,6.41063075,7698464782.822129,1307595.6758961808,0.00107677
752977,2022-09-07 04:14:21,6.45767852,10508029714.712593,1309026.8371239104,0.00079560
752978,2022-09-07 04:43:00,6.39979605,10371405819.345135,1305103.827099351,0.00079649
753037,2022-09-07 14:26:05,6.47096135,11069095741.179802,1313117.3538916237,0.00075916
753039,2022-09-07 14:51:34,6.43739400,11028719412.108362,1310428.9617154608,0.00075639
753072,2022-09-07 19:40:58,6.42705842,8117900328.9429865,1309985.574598953,0.00102559
753085,2022-09-07 22:04:50,6.42133094,7515087121.770632,1309307.493218614,0.00110640
753112,2022-09-08 02:00:39,6.29687805,11208394005.97278,1305422.6728409159,0.00072524
753135,2022-09-08 08:32:26,6.35267420,11240488737.213545,1309862.8208339948,0.00073210
753153,2022-09-08 11:54:51,6.42887404,11179275012.315674,1302883.8464052253,0.00074098
753159,2022-09-08 12:36:20,6.31793973,11173554324.02531,1310162.334729069,0.00073254
753167,2022-09-08 13:36:57,6.43570731,10628460458.713856,1316982.5029532665,0.00078867
753169,2022-09-08 13:44:14,6.32073460,10430394324.163097,1322246.7892435659,0.00079243
753179,2022-09-08 16:25:35,6.54981297,10325927712.712605,1310403.7443189537,0.00082202
753182,2022-09-08 16:36:32,6.38293179,10324013283.26615,1310699.3457361588,0.00080144
753227,2022-09-09 00:40:57,6.40146335,10541169968.705776,1302094.8689207346,0.00078200
753243,2022-09-09 02:52:26,6.28823081,10825941077.85963,1307463.4489369655,0.00075099
753256,2022-09-09 05:44:14,6.30032354,10873046343.759123,1306198.1570990046,0.00074859
753266,2022-09-09 06:54:12,6.33533668,10779212059.43655,1315754.2887530376,0.00076474
753278,2022-09-09 09:19:28,6.43502673,10566646642.438103,1283372.893530113,0.00077297
753302,2022-09-09 11:52:38,6.26947791,10125381325.856167,1283032.2660767946,0.00078575
753348,2022-09-09 19:59:18,6.38004985,10274865294.579903,1282988.8756629082,0.00078806
753389,2022-09-10 01:38:31,6.28551978,10326277857.502071,1277270.1418361024,0.00076891
753443,2022-09-10 09:15:58,6.44791152,10557661091.980131,1283553.2797175308,0.00077535
753486,2022-09-10 16:58:45,6.56947305,10544297983.33152,1287379.393170017,0.00079328
753495,2022-09-10 18:24:12,6.40104397,10331196274.32129,1284848.3726370141,0.00078744
753506,2022-09-10 19:39:29,6.25540264,10427218306.669323,1285601.789550755,0.00076277
753509,2022-09-10 20:26:30,6.50564258,10516090679.833406,1277218.0608861854,0.00078163
753527,2022-09-10 23:44:01,6.47457013,10540439745.549526,1274103.5606204518,0.00077423
753545,2022-09-11 01:37:08,6.37368137,10543193146.887417,1273664.9809047868,0.00076169
753548,2022-09-11 02:15:31,6.31361044,10550164568.12238,1287626.2235672192,0.00076215
753562,2022-09-11 03:29:19,6.26601668,10575914746.49774,1274009.5486519334,0.00074659
753600,2022-09-11 08:07:37,6.26348092,10595078196.051344,1279997.9109529967,0.00074840
753654,2022-09-11 16:02:15,6.31189002,10629146770.573307,1300579.9419780695,0.00076387
753664,2022-09-11 17:03:54,6.29941560,10567430238.15653,1287109.6065125803,0.00075896
753685,2022-09-11 20:04:22,6.34853450,10442581430.106638,1283953.3154441016,0.00077201
753743,2022-09-12 05:39:57,6.33616769,10505842451.653936,1290259.6871863094,0.00076969
753753,2022-09-12 06:41:54,6.28374447,10512551299.174328,1285038.5231270257,0.00075964
753766,2022-09-12 08:35:01,6.28414315,10477599677.593277,1288409.7992361719,0.00076430
753793,2022-09-12 13:14:15,6.37552218,10617802749.906523,1291031.488991908,0.00076661
753804,2022-09-12 14:31:29,6.38927826,10274535519.684736,1296069.8728465505,0.00079717
753852,2022-09-12 21:21:04,6.29783068,10403305530.30898,1327740.8182484186,0.00079472
753900,2022-09-13 06:08:53,6.27229478,10909863394.9159,1326159.6705661684,0.00075384
753908,2022-09-13 08:02:34,6.43095178,11005060033.800718,1328440.6102471785,0.00076754
753912,2022-09-13 08:20:01,6.32205856,10902394664.326345,1324434.8730820306,0.00075947
753938,2022-09-13 11:50:24,6.36054193,10805926861.207443,1331196.731247977,0.00077474
753952,2022-09-13 14:30:17,6.39372145,10376447484.219755,1329285.312660106,0.00080993
753957,2022-09-13 15:09:04,6.38069437,10295943282.02078,1325761.389324058,0.00081241
753965,2022-09-13 16:59:28,6.43337786,10914517486.037247,1331437.7422547352,0.00077593
754005,2022-09-14 00:11:26,6.37838683,13263974719.195911,1322326.136563466,0.00062877
754027,2022-09-14 06:14:19,6.37636891,13865615052.233723,1325347.8980342536,0.00060266
754055,2022-09-14 11:42:19,6.34199166,13842331690.389149,1348156.7832146643,0.00061059
754060,2022-09-14 12:42:34,6.25000000,13804951585.649113,1324598.8240714755,0.00059299
754111,2022-09-14 19:51:00,6.32841706,13894091477.797441,1330592.5480573012,0.00059922
754114,2022-09-14 21:12:47,6.43299895,13164673787.415901,1328646.1133256375,0.00064202
754122,2022-09-14 22:25:24,6.38559746,13689990774.917324,1336397.2444055723,0.00061634
754162,2022-09-15 05:22:33,6.26869033,11191535750.126076,1322227.5360167809,0.00073242
754197,2022-09-15 11:41:03,6.51309223,11377688547.451605,1335309.3763903114,0.00075581
754223,2022-09-15 15:58:00,6.53769116,11095254446.95674,1333217.3939756495,0.00077673
754267,2022-09-15 21:48:29,6.25610749,11060227116.428234,1335392.128257945,0.00074700
754284,2022-09-16 01:06:11,6.27832987,11214000452.411657,1332861.9480472778,0.00073791
754295,2022-09-16 03:24:32,6.31506895,11359006395.531221,1336462.2761749227,0.00073475
754337,2022-09-16 10:30:17,6.27150312,11187292898.528572,1315140.5886050074,0.00072912
754340,2022-09-16 11:21:46,6.48443191,11164392833.312433,1341745.823907723,0.00077051
754364,2022-09-16 14:57:59,6.42754220,11473367797.691896,1343953.5881147508,0.00074439
754372,2022-09-16 16:11:34,6.40305209,11478692675.452724,1337130.2958423733,0.00073748
754383,2022-09-16 20:12:21,6.66002033,11354521587.989323,1325999.2162010116,0.00076920
754395,2022-09-16 22:46:13,6.49333353,7707092751.119202,1327797.3963564443,0.00110606
754415,2022-09-17 02:01:54,6.37806783,11481066223.099642,1333737.1895246904,0.00073272
754422,2022-09-17 03:10:12,6.41500940,11437593795.216038,1332681.5781500272,0.00073922
754436,2022-09-17 05:18:55,6.28773674,11500757392.00079,1321676.0066025273,0.00071447
754441,2022-09-17 06:04:30,6.47736847,11464349340.656054,1337477.2336229933,0.00074713
754445,2022-09-17 06:15:48,6.25136094,11428846383.98064,1340897.944732257,0.00072516
754455,2022-09-17 07:14:54,6.36469144,11490925718.388844,1333613.8803971724,0.00073038
754477,2022-09-17 09:33:39,6.27301853,11438389212.31258,1340361.9178242048,0.00072679
754518,2022-09-17 16:11:47,6.46923951,11221481080.831188,1029520.5014863582,0.00058842
754641,2022-09-18 10:13:28,6.31906889,11420436780.223341,1060067.12924096,0.00058137
754668,2022-09-18 15:16:00,6.37928686,11587858075.827724,1046322.5470168934,0.00057086
754690,2022-09-18 18:17:32,6.30670332,11305302359.782803,1053590.7607217424,0.00058250
754700,2022-09-18 20:03:09,6.38500205,8631131659.447504,1045123.7653863742,0.00076648
754746,2022-09-19 02:55:39,6.26486178,10308384180.021942,1060711.9852457237,0.00063889
754747,2022-09-19 03:49:28,6.49326562,10346726283.617788,1068780.815778446,0.00066469
754810,2022-09-19 14:00:52,6.30775363,11427917207.143824,1059441.2582981049,0.00057946
754825,2022-09-19 16:47:34,6.36510593,11587714586.906094,1041382.3762272211,0.00056699
754832,2022-09-19 18:14:34,6.47767571,10894360004.560999,1052552.961468101,0.00062040
754850,2022-09-19 22:36:33,6.38961437,7187788462.816404,1065388.6152936483,0.00093837
754870,2022-09-20 01:44:09,6.28618966,10144526944.69226,1063840.1306140919,0.00065329
754898,2022-09-20 05:24:26,6.26417227,10599288309.2671,1060798.8051183517,0.00062131
754921,2022-09-20 09:18:45,6.34186281,10160132960.813774,1071417.3929314956,0.00066263
754949,2022-09-20 13:54:40,6.48378241,10409425381.336864,1072144.1342702378,0.00066169
754966,2022-09-20 16:56:31,6.39806127,9864628607.5813,1071665.7055212539,0.00068874
754978,2022-09-20 18:07:15,6.39683616,9811075379.438925,1063123.8556865973,0.00068691
755002,2022-09-20 22:31:41,6.28924857,6573214970.484007,1064289.0904683222,0.00100914
755039,2022-09-21 05:17:28,6.30143885,10580551531.494028,1068508.302212187,0.00063071
755075,2022-09-21 10:02:38,6.27238897,10639055391.393831,1067634.6749290796,0.00062362
755084,2022-09-21 11:39:47,6.30111169,10714759933.29836,1059624.6493207945,0.00061746
755092,2022-09-21 12:44:06,6.32794376,10446954490.29418,1058097.9404913108,0.00063514
755111,2022-09-21 16:41:12,6.42800841,10644340012.742416,1018077.1703015139,0.00060942
755113,2022-09-21 17:06:45,6.37971667,10561031694.598167,1045930.4874158272,0.00062618
755151,2022-09-21 23:58:38,6.38128128,8322262464.9728,1051058.8081675107,0.00079871
755195,2022-09-22 07:18:08,6.26255163,10712887687.715649,1056031.9591566492,0.00061181
755219,2022-09-22 11:19:05,6.36749374,11259924594.722343,1064052.4695454019,0.00059637
755228,2022-09-22 12:50:56,6.47421902,11051546609.993141,1060453.5090583086,0.00061572
755236,2022-09-22 13:59:19,6.29695782,11155758811.48298,1062945.8259229301,0.00059453
755259,2022-09-22 18:17:38,6.37490815,11080618078.718563,1027723.5292001201,0.00058466
755260,2022-09-22 18:22:02,6.32224813,11057146769.68841,1095708.475472836,0.00061935
755263,2022-09-22 18:53:25,6.29025782,10968053851.390625,1298955.8385465953,0.00073657
755280,2022-09-23 00:03:44,6.40323621,10397651901.50819,1326283.5028684982,0.00080789
755282,2022-09-23 00:13:56,6.35619589,10586415255.70227,1325603.0808904017,0.00078710
755320,2022-09-23 07:41:02,6.45930155,11550159788.585861,1314350.9252637418,0.00072659
755330,2022-09-23 09:50:29,6.42549068,11509004187.89032,1333088.2622145473,0.00073587
755350,2022-09-23 12:27:38,6.35230512,11371219589.012146,1330478.9486742122,0.00073483
755405,2022-09-23 22:21:00,6.41744900,7360593790.904304,1318900.0347253925,0.00113702
755420,2022-09-24 00:52:19,6.31313887,9879082870.241688,1314216.5115206493,0.00083040
755430,2022-09-24 01:36:34,6.25728929,10715727509.53387,1331932.1431174136,0.00076886
755434,2022-09-24 03:19:11,6.40228375,10894891037.572243,1322068.5776868854,0.00076806
755467,2022-09-24 09:23:56,6.30980789,10867558020.396473,1321207.7788827796,0.00075835
755470,2022-09-24 10:15:56,6.40361178,10853136434.787848,1320905.3634073834,0.00077057
755483,2022-09-24 11:52:06,6.35024548,10786937755.181328,1328998.671646917,0.00077346
755497,2022-09-24 13:54:57,6.32484988,10609001634.299215,1307787.0071308168,0.00077097
755545,2022-09-24 22:12:29,6.33886908,11161470834.212646,1304596.1243034413,0.00073256
755548,2022-09-24 22:30:23,6.28136206,11102861340.497696,1308250.2019042645,0.00073182
755567,2022-09-25 00:37:04,6.25422443,10303568157.098125,1311927.270378004,0.00078740
755575,2022-09-25 01:25:57,6.30932354,11270811947.843866,1323496.7686161336,0.00073246
755620,2022-09-25 09:31:47,6.28680079,11768970726.635584,1314135.4617185772,0.00069413
755676,2022-09-25 19:50:59,6.42098293,11349258280.450607,1311040.3952147567,0.00073354
755692,2022-09-25 21:44:13,6.33438920,11310400810.260502,1305876.2424724842,0.00072321
755711,2022-09-26 00:16:24,6.30806846,11314485371.652386,1312780.9033927885,0.00072360
755725,2022-09-26 02:45:52,6.30456267,11516388175.304468,1312959.9110192352,0.00071084
755728,2022-09-26 03:21:22,6.27550769,11502892987.538824,1313238.3396315293,0.00070834
755747,2022-09-26 06:28:37,6.32790210,11040584505.609465,1313894.7865134042,0.00074466
755764,2022-09-26 09:04:20,6.32596778,11402070254.221199,1317757.2663189305,0.00072283
755766,2022-09-26 09:10:09,6.27292893,11382121344.478918,1314018.8585922804,0.00071593
755788,2022-09-26 13:04:57,6.37140228,11747076015.729712,1315114.762881179,0.00070525
755928,2022-09-27 15:15:04,6.50014959,10659936460.121962,735771.1613144046,0.00044630
755944,2022-09-27 16:35:20,6.31769101,11018444547.114412,758340.7480580936,0.00043276
755946,2022-09-27 17:09:24,6.44525493,11435671669.325172,757658.8554497156,0.00042503
755953,2022-09-27 18:59:26,6.42014559,11683195954.640757,750115.0130084644,0.00041019
755999,2022-09-28 02:49:31,6.41964721,11749382163.706717,754984.2164146311,0.00041058
756002,2022-09-28 03:20:23,6.37625805,11739134335.245308,754877.8975816374,0.00040808
756014,2022-09-28 04:45:26,6.26140817,11480986175.674911,757096.9038461109,0.00041096
756033,2022-09-28 07:50:52,6.26172560,11776670042.014687,759276.9784152857,0.00040163
756037,2022-09-28 08:40:01,6.41114268,11794474541.65858,753887.8835244522,0.00040785
756097,2022-09-28 17:02:33,6.32651619,11821402495.282259,764162.2651022841,0.00040694
756115,2022-09-28 20:47:53,6.35903976,11895852667.996092,663745.3111935895,0.00035325
756117,2022-09-28 21:12:44,6.40127848,11875484009.601444,728344.3131197931,0.00039063
756193,2022-09-29 09:17:49,6.28258753,12048898735.08033,754617.9164837858,0.00039158
756220,2022-09-29 13:23:53,6.41621003,11306259955.914322,760448.434282158,0.00042936
756225,2022-09-29 14:32:32,6.52225774,11303612125.018652,759655.9461716589,0.00043617
756237,2022-09-29 17:17:04,6.40146864,11641588808.233479,765412.6686146973,0.00041872
756259,2022-09-29 20:33:43,6.47611035,11737170264.784332,762943.8418578276,0.00041878
756266,2022-09-29 22:14:21,6.35686272,11644177604.3561,755374.8619445564,0.00041036
756279,2022-09-29 23:55:13,6.29277526,11562877489.159811,752315.5540811594,0.00040751
756350,2022-09-30 10:08:30,6.26298248,11751288484.57777,764094.8139391469,0.00040520
756363,2022-09-30 12:11:33,6.34788977,11712357668.092981,756519.381895201,0.00040804
756381,2022-09-30 14:55:09,6.45483518,11429571795.155481,759785.6201809609,0.00042703
756416,2022-09-30 19:24:48,6.26575375,11964303540.700304,756899.7023466766,0.00039444
756445,2022-09-30 23:29:54,6.25396784,12055244155.706476,768275.9266414241,0.00039652
756456,2022-10-01 02:02:47,6.38630070,12068812264.972197,768761.5007001557,0.00040480
756464,2022-10-01 03:36:40,6.34199948,12071031879.351128,762708.9219194764,0.00039876
756476,2022-10-01 04:35:07,6.31033101,12048453311.343605,766956.4887494299,0.00039969
756480,2022-10-01 04:54:43,6.28353560,12053803207.900276,767004.5188384505,0.00039778
756486,2022-10-01 05:30:21,6.26133797,12048562208.54567,760914.7190648874,0.00039341
756515,2022-10-01 09:28:15,6.31224970,12745861912.831139,763441.2508186599,0.00037614
756525,2022-10-01 10:40:34,6.26866340,14174029541.613115,755145.0239960916,0.00033235
756542,2022-10-01 12:40:49,6.31054412,12231991052.0627,761471.2304816678,0.00039085
756548,2022-10-01 13:48:35,6.37757933,12280713105.728067,765408.1189182876,0.00039550
756568,2022-10-01 16:35:32,6.38973965,11704279796.666796,766152.6673261126,0.00041629
756596,2022-10-01 20:12:01,6.27077805,11965066856.470867,753771.8279407051,0.00039315
756602,2022-10-01 20:30:38,6.26107339,11853576617.47318,751745.1152313952,0.00039512
756623,2022-10-01 23:05:17,6.26156085,12169801356.802212,763165.5052788083,0.00039067
756642,2022-10-02 01:41:50,6.28087599,12126591704.605263,761771.6355934681,0.00039251
756643,2022-10-02 01:47:47,6.27299269,12114102919.467743,764988.2269453664,0.00039407
756685,2022-10-02 08:27:04,6.29112028,12079849909.891373,756133.6407505203,0.00039180
756725,2022-10-02 14:26:28,6.31605762,10668655444.22604,753716.0894521237,0.00044402
756737,2022-10-02 15:55:40,6.32101079,10695505645.689713,759743.971336496,0.00044679
756766,2022-10-02 20:57:07,6.39430995,11152579295.808,768755.0571779363,0.00043854
756778,2022-10-02 22:33:01,6.25566903,11115022812.976215,759749.6308007417,0.00042550
756780,2022-10-02 23:01:24,6.27771794,11127718787.854025,762216.0101934097,0.00042782
756893,2022-10-03 17:05:29,6.32880483,11134825390.704857,753666.8960545879,0.00042632
756900,2022-10-03 18:12:01,6.30766982,11081811026.9465,751602.41491488,0.00042582
756911,2022-10-03 20:00:49,6.30298534,10972631347.493858,760037.8475366783,0.00043442
756925,2022-10-03 21:23:01,6.28079755,11007166657.608736,756881.1850244515,0.00042978
757012,2022-10-04 10:31:18,6.28923314,11187517660.717793,747802.4764308033,0.00041845
757017,2022-10-04 11:15:04,6.34953067,11158018246.170664,763507.3013915361,0.00043236
757030,2022-10-04 13:12:05,6.30798905,11186948514.270218,762804.4718823497,0.00042794
757084,2022-10-04 20:40:27,6.31023519,11075009003.363798,754798.3294406254,0.00042798
757101,2022-10-04 23:25:14,6.31893859,11016569997.095318,757984.771883157,0.00043274
757107,2022-10-05 00:29:19,6.37632807,11021960918.520061,764647.3366809225,0.00044009
757124,2022-10-05 02:20:10,6.25650485,11084824205.459581,757442.2133288976,0.00042537
757134,2022-10-05 02:45:30,6.25023898,11145602054.252594,751935.4393616562,0.00041968
757143,2022-10-05 03:11:40,6.25821218,11144035628.36051,755263.1484234548,0.00042204
757181,2022-10-05 08:34:45,6.27219266,11191936506.550093,758195.1330917963,0.00042272
757217,2022-10-05 13:29:26,6.38690654,11308803519.128368,753993.393420988,0.00042385
757248,2022-10-05 18:03:44,6.31328340,11155955559.143066,758990.7038518025,0.00042738
757269,2022-10-05 21:30:12,6.33263730,11133581086.125092,762343.3594875861,0.00043145
757281,2022-10-06 00:16:34,6.29888123,10795968477.860062,762553.6153433389,0.00044265
757289,2022-10-06 01:11:38,6.26682809,11206859383.991278,753909.8237257217,0.00041957
757311,2022-10-06 04:38:25,6.25261695,11407938221.726168,751739.7945030924,0.00041009
757318,2022-10-06 05:19:08,6.25423458,11383542857.575254,746823.4578584166,0.00040826
757327,2022-10-06 06:18:47,6.28603414,11339899680.088572,762662.6822062858,0.00042069
757354,2022-10-06 11:36:56,6.29259683,11674808158.109016,755896.5968915945,0.00040487
757362,2022-10-06 12:49:23,6.26421932,10871595073.43455,762768.7150442356,0.00043730
757371,2022-10-06 14:34:35,6.35482426,10626961958.038933,759514.1566524144,0.00045190
757415,2022-10-06 20:37:13,6.42375460,11105630033.082043,752418.5966768243,0.00043313
757453,2022-10-07 01:37:43,6.29131016,10252450474.253605,754455.8410115016,0.00046067
757461,2022-10-07 02:16:59,6.30128358,11188841199.334112,762462.1389558384,0.00042714
757471,2022-10-07 03:15:34,6.25299838,11385664098.151186,757567.581304659,0.00041406
757484,2022-10-07 07:11:22,6.42226576,11516569862.142063,744723.7403309363,0.00041286
757499,2022-10-07 10:08:02,6.34606826,11451819090.401217,756354.8235126268,0.00041712
757510,2022-10-07 11:53:22,6.36387252,11371267746.599394,759785.2348181624,0.00042316
757535,2022-10-07 14:13:38,6.27716595,11441562983.888973,754515.4361871153,0.00041185
757543,2022-10-07 15:00:03,6.25106567,11481282350.500246,758482.4786501318,0.00041097
757556,2022-10-07 17:01:27,6.31919606,11381801356.05708,765593.9115333473,0.00042289
757557,2022-10-07 17:01:30,6.26457498,11366630728.636862,765021.0898941114,0.00041947
757617,2022-10-08 01:12:47,6.26811620,12414659948.81684,754277.0560168824,0.00037892
757623,2022-10-08 01:49:00,6.27319080,12445042996.361076,758861.6613820767,0.00038061
757634,2022-10-08 03:58:39,6.32330393,11615908194.787777,759848.6038233191,0.00041167
757682,2022-10-08 10:56:52,6.25003963,11627798333.568726,756175.8821048473,0.00040443
757700,2022-10-08 13:39:46,6.34580932,11491864881.835268,762974.746891324,0.00041919
757716,2022-10-08 15:19:00,6.29751690,13465961292.097706,762656.2233637567,0.00035486
757734,2022-10-08 17:07:54,6.28012182,14288787092.847374,756934.7452845869,0.00033110
757742,2022-10-08 18:35:28,6.32500491,12904885568.095547,758517.8041381955,0.00036997
